power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude
4.0,2001-02,0.0,1,Goal Line,shot - 6,28.0,88.09086218218096,0.0,118.0,42.982923,-71.446094
1.0,2001-02,1.0,0,Goal Area,shot - 56,20.0,0.0,0.0,387.0,39.993941,-75.143458
1.0,2001-02,0.0,4,Mid Range,shot - 20,34.0,149.80654191322887,0.0,220.0,39.993941,-75.143458
1.0,2001-02,0.0,0,Goal Area,shot - 39,19.770151599444688,0.0,0.0,66.0,39.993941,-75.143458
1.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,2.3286893159166806,0.0,2.0,39.993941,-75.143458
2.0,2001-02,1.0,4,Mid Range,shot - 15,33.0,134.03707203155702,0.0,666.0,39.993941,-75.143458
2.0,2001-02,0.0,4,Mid Range,shot - 3,40.0,205.6501884268526,0.0,363.0,39.993941,-75.143458
3.0,2001-02,1.0,4,Mid Range,shot - 3,34.0,144.16848608660632,0.0,698.0,39.993941,-75.143458
3.0,2001-02,0.0,4,Mid Range,shot - 18,39.0,193.19679086361657,0.0,656.0,39.993941,-75.143458
3.0,2001-02,0.0,1,Goal Line,shot - 22,34.0,143.6175476743702,0.0,642.0,39.993941,-75.143458
3.0,2001-02,0.0,4,Mid Range,shot - 3,34.0,146.66969693839286,0.0,544.0,39.993941,-75.143458
3.0,2001-02,,4,Mid Range,shot - 32,33.0,132.84953895290718,0.0,485.0,39.993941,-75.143458
3.0,2001-02,1.0,1,Goal Line,shot - 3,28.0,88.40814442120138,0.0,357.0,39.993941,-75.143458
3.0,2001-02,1.0,0,Goal Area,shot - 3,23.0,38.47076812334269,0.0,259.0,39.993941,-75.143458
3.0,2001-02,1.0,0,Goal Area,shot - 56,20.0,0.0,0.0,236.0,39.993941,-75.143458
4.0,2001-02,,1,Goal Line,shot - 36,25.0,53.33854141237835,0.0,37.0,39.993941,-75.143458
4.0,2001-02,0.0,4,Mid Range,shot - 3,36.0,169.4254998517047,0.0,184.0,39.993941,-75.143458
4.0,2001-02,1.0,1,Goal Line,shot - 3,28.0,80.00624975587844,0.0,56.0,39.993941,-75.143458
1.0,2001-02,1.0,1,Goal Line,shot - 16,25.0,54.037024344425184,0.0,704.0,33.768092,-84.393817
1.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,641.0,33.768092,-84.393817
1.0,2001-02,,0,Goal Area,shot - 46,20.0,0.0,0.0,618.0,33.768092,-84.393817
1.0,2001-02,1.0,4,Mid Range,shot - 3,35.0,153.58710883404243,0.0,575.0,33.768092,-84.393817
1.0,2001-02,1.0,1,Goal Line,shot - 3,27.0,71.11258679024411,0.0,437.0,33.768092,-84.393817
1.0,2001-02,1.0,4,Mid Range,shot - 38,33.0,132.06059215375342,0.0,400.0,33.768092,-84.393817
1.0,2001-02,1.0,4,Mid Range,shot - 38,32.0,123.06502346320828,0.0,260.0,33.768092,-84.393817
1.0,2001-02,1.0,0,Goal Area,shot - 1,20.0,0.0,0.0,174.0,33.768092,-84.393817
1.0,2001-02,,4,Mid Range,shot - 35,40.0,209.00956915892638,0.0,130.0,33.768092,-84.393817
1.0,2001-02,0.0,4,Mid Range,shot - 3,38.0,185.9704277566732,0.0,89.0,33.768092,-84.393817
1.0,2001-02,1.0,0,Goal Area,shot - 46,20.0,0.0,0.0,68.0,33.768092,-84.393817
1.0,2001-02,1.0,4,Mid Range,shot - 2,41.0,218.0091741188889,0.0,46.0,33.768092,-84.393817
2.0,2001-02,,4,Mid Range,shot - 38,37.0,174.56272825175412,0.0,176.0,33.768092,-84.393817
2.0,2001-02,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,105.0,33.768092,-84.393817
2.0,2001-02,1.0,4,Mid Range,shot - 19,40.0,202.0396000787964,0.0,50.0,33.768092,-84.393817
2.0,2001-02,0.0,4,Mid Range,shot - 20,41.0,217.08293346092412,0.0,29.0,33.768092,-84.393817
2.0,2001-02,0.0,6,Right Corner,shot - 36,43.0,236.66220653074288,0.0,0.0,33.768092,-84.393817
3.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,660.0,33.768092,-84.393817
3.0,2001-02,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,429.0,33.768092,-84.393817
3.0,2001-02,0.0,4,Mid Range,shot - 33,40.0,201.7176244159146,0.0,139.0,33.768092,-84.393817
1.0,2001-02,1.0,0,Goal Area,shot - 5,20.0,0.0,0.0,576.0,28.549237,-81.37278
1.0,2001-02,0.0,4,Mid Range,shot - 36,35.0,154.01298646542762,0.0,530.0,28.549237,-81.37278
1.0,2001-02,,5,Penalty Spot,shot - 3,44.0,245.3915238959977,0.0,308.0,28.549237,-81.37278
1.0,2001-02,0.0,1,Goal Line,shot - 2,26.0,62.513998432351144,0.0,79.0,28.549237,-81.37278
2.0,2001-02,0.0,4,Mid Range,shot - 44,30.0,101.0198000393982,0.0,645.0,28.549237,-81.37278
2.0,2001-02,1.0,0,Goal Area,shot - 18,20.0,0.0,0.0,388.0,28.549237,-81.37278
2.0,2001-02,,0,Goal Area,shot - 4,20.0,0.0,0.0,265.0,28.549237,-81.37278
2.0,2001-02,0.0,0,Goal Area,shot - 1,20.0,0.0,0.0,244.0,28.549237,-81.37278
2.0,2001-02,1.0,0,Goal Area,shot - 1,20.0,0.0,0.0,78.0,28.549237,-81.37278
3.0,2001-02,0.0,4,Mid Range,shot - 3,36.0,161.47135968957468,0.0,660.0,28.549237,-81.37278
3.0,2001-02,1.0,4,Mid Range,shot - 22,41.0,215.8240023723033,0.0,386.0,28.549237,-81.37278
3.0,2001-02,0.0,4,Mid Range,shot - 3,39.0,197.2232237846244,0.0,189.0,28.549237,-81.37278
4.0,2001-02,1.0,4,Mid Range,shot - 3,39.0,191.90883252211188,0.0,706.0,28.549237,-81.37278
4.0,2001-02,0.0,4,Mid Range,shot - 13,39.0,199.44924166313598,0.0,667.0,28.549237,-81.37278
4.0,2001-02,1.0,4,Mid Range,shot - 38,31.0,112.37882362794157,0.0,627.0,28.549237,-81.37278
4.0,2001-02,0.0,4,Mid Range,shot - 3,37.0,178.5329101314376,0.0,593.0,28.549237,-81.37278
4.0,2001-02,,4,Mid Range,shot - 15,38.0,187.9627622695517,0.0,544.0,28.549237,-81.37278
4.0,2001-02,1.0,0,Goal Area,shot - 1,19.770151599444688,0.0,0.0,515.0,28.549237,-81.37278
4.0,2001-02,,4,Mid Range,shot - 3,39.0,191.1491564197969,0.0,485.0,28.549237,-81.37278
4.0,2001-02,0.0,4,Mid Range,shot - 33,32.0,129.4488315899375,0.0,460.0,28.549237,-81.37278
4.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,371.0,28.549237,-81.37278
4.0,2001-02,0.0,4,Mid Range,shot - 15,39.0,192.379832622861,0.0,127.0,28.549237,-81.37278
4.0,2001-02,1.0,0,Goal Area,shot - 32,20.0,0.0,0.0,112.0,28.549237,-81.37278
1.0,2001-02,0.0,4,Mid Range,shot - 36,38.0,181.72781845386243,0.0,642.0,35.103812,-89.964007
1.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,440.0,35.103812,-89.964007
1.0,2001-02,0.0,4,Mid Range,shot - 19,38.0,187.55265927200287,0.0,417.0,35.103812,-89.964007
1.0,2001-02,0.0,4,Mid Range,shot - 15,19.770151599444688,159.0,0.0,87.0,35.103812,-89.964007
1.0,2001-02,0.0,5,Penalty Spot,shot - 37,52.0,329.49203328760467,0.0,0.0,35.103812,-89.964007
2.0,2001-02,0.0,4,Mid Range,shot - 50,30.0,108.16653826391969,0.0,102.0,35.103812,-89.964007
2.0,2001-02,,1,Goal Line,shot - 1,25.0,56.142675390472796,0.0,62.0,35.103812,-89.964007
2.0,2001-02,,5,Penalty Spot,shot - 10,46.0,265.74545474719736,0.0,34.0,35.103812,-89.964007
3.0,2001-02,1.0,0,Goal Area,shot - 46,20.0,0.0,0.0,381.0,35.103812,-89.964007
3.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,65.0,35.103812,-89.964007
4.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,665.0,35.103812,-89.964007
4.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,580.0,35.103812,-89.964007
4.0,2001-02,1.0,4,Mid Range,shot - 32,28.0,88.60022573334675,0.0,352.0,35.103812,-89.964007
1.0,2001-02,0.0,4,Mid Range,shot - 3,37.0,173.11268006705922,0.0,566.0,32.757824,-96.786653
1.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,448.0,32.757824,-96.786653
1.0,2001-02,0.0,1,Goal Line,shot - 3,27.0,77.78174593052024,0.0,444.0,32.757824,-96.786653
1.0,2001-02,0.0,1,Goal Line,shot - 3,26.0,63.81222453417527,0.0,443.0,32.757824,-96.786653
1.0,2001-02,1.0,1,Goal Line,shot - 3,,,0.0,441.0,32.757824,-96.786653
1.0,2001-02,0.0,5,Penalty Spot,shot - 5,44.0,245.7356303021603,0.0,306.0,32.757824,-96.786653
1.0,2001-02,1.0,0,Goal Area,shot - 12,19.770151599444688,0.0,0.0,285.0,32.757824,-96.786653
1.0,2001-02,,1,Goal Line,shot - 31,26.0,63.63175307973214,0.0,194.0,32.757824,-96.786653
1.0,2001-02,1.0,4,Mid Range,shot - 47,37.0,172.59490143106774,0.0,109.0,32.757824,-96.786653
1.0,2001-02,0.0,4,Mid Range,shot - 3,39.0,192.76151068094487,0.0,81.0,32.757824,-96.786653
1.0,2001-02,,0,Goal Area,shot - 4,20.0,0.0,0.0,20.0,32.757824,-96.786653
2.0,2001-02,0.0,1,Goal Line,shot - 34,34.0,144.30869689661813,0.0,425.0,32.757824,-96.786653
2.0,2001-02,0.0,4,Mid Range,shot - 12,31.0,119.06720791217035,0.0,96.0,32.757824,-96.786653
2.0,2001-02,0.0,4,Mid Range,shot - 38,30.0,104.62313319720451,0.0,2.0,32.757824,-96.786653
3.0,2001-02,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,687.0,32.757824,-96.786653
3.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,580.0,32.757824,-96.786653
3.0,2001-02,1.0,4,Mid Range,shot - 18,39.0,198.3053201505194,0.0,501.0,32.757824,-96.786653
3.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,423.0,32.757824,-96.786653
3.0,2001-02,0.0,4,Mid Range,shot - 10,37.0,173.4416328336423,0.0,354.0,32.757824,-96.786653
3.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,137.0,32.757824,-96.786653
3.0,2001-02,0.0,5,Penalty Spot,shot - 29,44.0,243.24884377936928,0.0,0.0,32.757824,-96.786653
4.0,2001-02,1.0,0,Goal Area,shot - 12,20.0,0.0,0.0,414.0,32.757824,-96.786653
4.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,257.0,32.757824,-96.786653
4.0,2001-02,0.0,1,Goal Line,shot - 3,33.0,134.03707203155702,0.0,220.0,32.757824,-96.786653
4.0,2001-02,1.0,4,Mid Range,shot - 3,38.0,188.67962264113208,0.0,67.0,32.757824,-96.786653
1.0,2001-02,0.0,4,Mid Range,shot - 3,43.0,232.89911979223967,0.0,673.0,42.982923,-71.446094
1.0,2001-02,0.0,1,Goal Line,shot - 22,33.0,136.0036764208968,0.0,507.0,42.982923,-71.446094
1.0,2001-02,1.0,4,Mid Range,shot - 3,30.0,103.64282986640926,0.0,416.0,42.982923,-71.446094
1.0,2001-02,0.0,4,Mid Range,shot - 3,37.0,177.02259742756007,0.0,303.0,42.982923,-71.446094
1.0,2001-02,1.0,1,Goal Line,shot - 3,29.0,91.9238815542512,0.0,237.0,42.982923,-71.446094
1.0,2001-02,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,122.0,42.982923,-71.446094
2.0,2001-02,,0,Goal Area,shot - 4,20.0,0.0,0.0,246.0,42.982923,-71.446094
2.0,2001-02,1.0,4,Mid Range,shot - 3,38.0,189.3620870184948,0.0,181.0,42.982923,-71.446094
2.0,2001-02,1.0,4,Mid Range,shot - 44,38.0,184.6941423068033,0.0,145.0,42.982923,-71.446094
3.0,2001-02,0.0,4,Mid Range,shot - 44,30.0,105.0,0.0,611.0,42.982923,-71.446094
3.0,2001-02,,0,Goal Area,shot - 5,20.0,2.3286893159166806,0.0,609.0,42.982923,-71.446094
3.0,2001-02,1.0,4,Mid Range,shot - 44,33.0,138.7515765676196,0.0,543.0,42.982923,-71.446094
3.0,2001-02,0.0,4,Mid Range,shot - 29,35.0,159.20113064925135,0.0,354.0,42.982923,-71.446094
3.0,2001-02,1.0,5,Penalty Spot,shot - 37,47.0,277.23816476091463,0.0,335.0,42.982923,-71.446094
3.0,2001-02,1.0,4,Mid Range,shot - 25,34.0,148.07092894960846,0.0,297.0,42.982923,-71.446094
3.0,2001-02,0.0,4,Mid Range,shot - 3,39.0,196.702821535432,0.0,194.0,42.982923,-71.446094
3.0,2001-02,0.0,4,Mid Range,shot - 52,36.0,165.85837331892532,0.0,248.0,42.982923,-71.446094
3.0,2001-02,,0,Goal Area,shot - 4,20.0,0.0,0.0,158.0,42.982923,-71.446094
3.0,2001-02,1.0,0,Goal Area,shot - 56,20.0,0.0,0.0,112.0,42.982923,-71.446094
3.0,2001-02,0.0,4,Mid Range,shot - 3,38.0,187.4913331330277,0.0,36.0,42.982923,-71.446094
4.0,2001-02,1.0,4,Mid Range,shot - 4,20.0,0.0,0.0,605.0,42.982923,-71.446094
4.0,2001-02,1.0,4,Mid Range,shot - 15,43.0,230.55585006674642,0.0,560.0,42.982923,-71.446094
4.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,450.0,42.982923,-71.446094
4.0,2001-02,0.0,1,Goal Line,shot - 49,28.0,82.87339742040264,0.0,29.0,42.982923,-71.446094
4.0,2001-02,0.0,5,Penalty Spot,shot - 3,47.0,275.0509043795348,0.0,24.0,42.982923,-71.446094
4.0,2001-02,1.0,0,Goal Area,shot - 4,19.770151599444688,0.0,0.0,15.0,42.982923,-71.446094
1.0,2001-02,0.0,4,Mid Range,shot - 3,35.0,154.8709139896837,0.0,520.0,42.982923,-71.446094
1.0,2001-02,0.0,4,Mid Range,shot - 38,35.0,154.17522498767434,0.0,330.0,42.982923,-71.446094
1.0,2001-02,0.0,4,Mid Range,shot - 3,37.0,171.32717239247253,0.0,159.0,42.982923,-71.446094
1.0,2001-02,,4,Mid Range,shot - 3,35.0,158.14550262337528,0.0,142.0,42.982923,-71.446094
1.0,2001-02,0.0,4,Mid Range,shot - 36,41.0,213.19005605327843,0.0,1.0,42.982923,-71.446094
2.0,2001-02,0.0,5,Penalty Spot,shot - 36,47.0,271.4129694764051,0.0,445.0,42.982923,-71.446094
2.0,2001-02,0.0,4,Mid Range,shot - 3,38.0,189.7366596101028,0.0,383.0,42.982923,-71.446094
2.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,269.0,42.982923,-71.446094
2.0,2001-02,1.0,0,Goal Area,shot - 50,20.0,0.0,0.0,267.0,42.982923,-71.446094
3.0,2001-02,0.0,4,Mid Range,shot - 3,30.0,108.0185169311262,0.0,711.0,42.982923,-71.446094
3.0,2001-02,,4,Mid Range,shot - 14,37.0,172.62966141425412,0.0,605.0,42.982923,-71.446094
3.0,2001-02,,4,Mid Range,shot - 3,39.0,198.8793604173143,0.0,490.0,42.982923,-71.446094
3.0,2001-02,1.0,4,Mid Range,shot - 35,37.0,174.56272825175412,0.0,285.0,42.982923,-71.446094
3.0,2001-02,1.0,4,Mid Range,shot - 3,36.0,164.43131419670482,0.0,59.0,42.982923,-71.446094
3.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,60.0,42.982923,-71.446094
4.0,2001-02,,4,Mid Range,shot - 29,38.0,180.2359564570844,0.0,583.0,42.982923,-71.446094
4.0,2001-02,1.0,4,Mid Range,shot - 44,34.0,149.56603892595405,0.0,376.0,42.982923,-71.446094
4.0,2001-02,0.0,4,Mid Range,shot - 3,40.0,205.10485123467944,0.0,340.0,42.982923,-71.446094
4.0,2001-02,1.0,1,Goal Line,shot - 3,28.0,81.6333265278342,0.0,273.0,42.982923,-71.446094
4.0,2001-02,1.0,4,Mid Range,shot - 2,41.0,215.08838447195114,0.0,67.0,42.982923,-71.446094
1.0,2001-02,0.0,4,Mid Range,shot - 3,31.0,115.35163631262456,0.0,698.0,47.633181,-122.308343
1.0,2001-02,0.0,0,Goal Area,shot - 49,20.0,0.0,0.0,579.0,47.633181,-122.308343
1.0,2001-02,1.0,0,Goal Area,shot - 1,20.0,0.0,0.0,303.0,47.633181,-122.308343
1.0,2001-02,0.0,1,Goal Line,shot - 3,28.0,80.77747210701756,0.0,264.0,47.633181,-122.308343
2.0,2001-02,0.0,4,Mid Range,shot - 3,38.0,184.6941423068033,0.0,690.0,47.633181,-122.308343
2.0,2001-02,1.0,1,Goal Line,shot - 36,25.0,54.589376255824725,0.0,271.0,47.633181,-122.308343
2.0,2001-02,1.0,0,Goal Area,shot - 39,20.0,0.0,0.0,31.0,47.633181,-122.308343
2.0,2001-02,0.0,4,Mid Range,shot - 13,36.0,161.0,0.0,0.0,47.633181,-122.308343
3.0,2001-02,0.0,1,Goal Line,shot - 3,25.0,54.12947441089743,0.0,597.0,47.633181,-122.308343
3.0,2001-02,0.0,4,Mid Range,shot - 43,37.0,170.01176429882727,0.0,505.0,47.633181,-122.308343
3.0,2001-02,0.0,4,Mid Range,shot - 50,33.0,130.91982279242512,0.0,462.0,47.633181,-122.308343
3.0,2001-02,0.0,4,Mid Range,shot - 3,28.0,88.86506625215557,0.0,446.0,47.633181,-122.308343
3.0,2001-02,0.0,4,Mid Range,shot - 43,39.0,198.64792976520042,0.0,410.0,47.633181,-122.308343
3.0,2001-02,1.0,1,Goal Line,shot - 6,24.0,44.922154890432395,0.0,168.0,47.633181,-122.308343
3.0,2001-02,0.0,4,Mid Range,shot - 55,38.0,186.4617923329066,0.0,0.0,47.633181,-122.308343
4.0,2001-02,,1,Goal Line,shot - 38,33.0,134.03707203155702,0.0,469.0,47.633181,-122.308343
4.0,2001-02,0.0,1,Goal Line,shot - 3,26.0,65.30696746902278,0.0,436.0,47.633181,-122.308343
4.0,2001-02,1.0,4,Mid Range,shot - 36,38.0,184.6941423068033,0.0,318.0,47.633181,-122.308343
4.0,2001-02,1.0,0,Goal Area,shot - 5,20.0,0.0,0.0,137.0,47.633181,-122.308343
4.0,2001-02,0.0,4,Mid Range,shot - 24,37.0,175.88916964952674,0.0,102.0,47.633181,-122.308343
4.0,2009-10,,0,Goal Area,shot - 4,20.0,0.0,0.0,27.0,47.633181,-122.308343
1.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,316.0,42.982923,-71.446094
1.0,2001-02,0.0,1,Goal Line,shot - 42,27.0,73.24858770126148,0.0,55.0,42.982923,-71.446094
1.0,2001-02,0.0,5,Penalty Spot,shot - 3,57.0,377.190933082968,0.0,0.0,42.982923,-71.446094
2.0,2001-02,1.0,4,Mid Range,shot - 3,43.0,230.22163234587663,0.0,352.0,42.982923,-71.446094
3.0,2001-02,1.0,4,Mid Range,shot - 40,40.0,202.68448386593383,0.0,661.0,42.982923,-71.446094
3.0,2001-02,,4,Mid Range,shot - 3,37.0,174.56272825175412,0.0,562.0,42.982923,-71.446094
3.0,2001-02,0.0,1,Goal Line,shot - 19,26.0,63.07138812488592,0.0,462.0,42.982923,-71.446094
3.0,2001-02,1.0,1,Goal Line,shot - 44,29.0,92.61749294814669,0.0,374.0,42.982923,-71.446094
3.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,318.0,42.982923,-71.446094
3.0,2001-02,1.0,4,Mid Range,shot - 38,29.0,92.3092628071528,0.0,231.0,42.982923,-71.446094
4.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,500.0,42.982923,-71.446094
4.0,2001-02,,1,Goal Line,shot - 9,28.0,82.87339742040264,0.0,402.0,42.982923,-71.446094
4.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,191.0,42.982923,-71.446094
1.0,2001-02,0.0,4,Mid Range,shot - 38,41.0,212.9812198293549,0.0,543.0,45.539131,-122.651648
1.0,2001-02,1.0,4,Mid Range,shot - 56,37.0,176.01136326953446,0.0,375.0,45.539131,-122.651648
1.0,2001-02,1.0,4,Mid Range,shot - 3,30.0,102.59142264341595,0.0,351.0,45.539131,-122.651648
1.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,111.0,45.539131,-122.651648
2.0,2001-02,0.0,4,Mid Range,shot - 15,35.0,154.30489298787643,0.0,590.0,45.539131,-122.651648
2.0,2001-02,1.0,1,Goal Line,shot - 3,26.0,61.684682053164536,0.0,513.0,45.539131,-122.651648
2.0,2001-02,1.0,4,Mid Range,shot - 13,38.0,182.0109886792553,0.0,376.0,45.539131,-122.651648
2.0,2001-02,1.0,4,Mid Range,shot - 38,36.0,160.37767924496225,0.0,315.0,45.539131,-122.651648
2.0,2001-02,1.0,4,Mid Range,shot - 3,40.0,204.9569704169019,0.0,1.0,45.539131,-122.651648
3.0,2001-02,0.0,4,Mid Range,shot - 38,38.0,187.77113729218345,0.0,665.0,45.539131,-122.651648
3.0,2001-02,0.0,4,Mid Range,shot - 39,33.0,139.51702405083043,0.0,588.0,45.539131,-122.651648
3.0,2001-02,0.0,4,Mid Range,shot - 3,41.0,215.08838447195114,0.0,572.0,45.539131,-122.651648
3.0,2001-02,0.0,1,Goal Line,shot - 3,24.0,42.20189569201838,0.0,491.0,45.539131,-122.651648
3.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,329.0,45.539131,-122.651648
3.0,2001-02,0.0,5,Penalty Spot,shot - 36,43.0,238.88281646028872,0.0,299.0,45.539131,-122.651648
3.0,2001-02,0.0,4,Mid Range,shot - 32,76.0,564.1994328249542,0.0,0.0,45.539131,-122.651648
4.0,2001-02,1.0,1,Goal Line,shot - 3,24.0,46.690470119715,0.0,664.0,45.539131,-122.651648
4.0,2001-02,1.0,4,Mid Range,shot - 31,39.0,192.00260414900623,0.0,637.0,45.539131,-122.651648
4.0,2001-02,0.0,4,Mid Range,shot - 15,39.0,192.9248558377069,0.0,588.0,45.539131,-122.651648
4.0,2001-02,0.0,5,Penalty Spot,shot - 18,44.0,246.00812994695926,0.0,447.0,45.539131,-122.651648
4.0,2001-02,1.0,1,Goal Line,shot - 3,,,0.0,305.0,45.539131,-122.651648
4.0,2001-02,1.0,4,Mid Range,shot - 38,34.0,146.4137971640651,0.0,223.0,45.539131,-122.651648
4.0,2001-02,1.0,4,Mid Range,shot - 3,41.0,212.2851855405836,0.0,189.0,45.539131,-122.651648
4.0,2001-02,0.0,4,Mid Range,shot - 3,40.0,202.2770377477384,0.0,93.0,45.539131,-122.651648
4.0,2001-02,,5,Penalty Spot,shot - 18,50.0,307.0586263240296,0.0,28.0,45.539131,-122.651648
4.0,2001-02,0.0,0,Goal Area,shot - 4,20.0,0.0,0.0,19.0,45.539131,-122.651648
1.0,2001-02,0.0,4,Mid Range,shot - 3,40.0,204.9569704169019,0.0,689.0,42.982923,-71.446094
1.0,2001-02,1.0,1,Goal Line,shot - 16,30.0,100.43903623591775,0.0,447.0,42.982923,-71.446094
1.0,2001-02,,4,Mid Range,shot - 40,41.0,215.08838447195114,0.0,196.0,42.982923,-71.446094
1.0,2001-02,,4,Mid Range,shot - 6,37.0,178.07021087200408,0.0,144.0,42.982923,-71.446094
2.0,2001-02,0.0,0,Goal Area,shot - 39,20.0,2.3286893159166806,0.0,405.0,42.982923,-71.446094
2.0,2001-02,1.0,4,Mid Range,shot - 3,39.0,199.7248106770914,0.0,351.0,42.982923,-71.446094
2.0,2001-02,,4,Mid Range,shot - 36,31.0,115.0173899895142,0.0,249.0,42.982923,-71.446094
2.0,2001-02,,0,Goal Area,shot - 4,20.0,0.0,0.0,222.0,42.982923,-71.446094
2.0,2001-02,0.0,4,Mid Range,shot - 3,35.0,153.0130713370593,0.0,165.0,42.982923,-71.446094
2.0,2001-02,,1,Goal Line,shot - 54,27.0,70.00714249274857,0.0,13.0,42.982923,-71.446094
3.0,2001-02,1.0,4,Mid Range,shot - 3,39.0,196.702821535432,0.0,566.0,42.982923,-71.446094
3.0,2001-02,0.0,4,Mid Range,shot - 3,30.0,101.13357503816424,0.0,528.0,42.982923,-71.446094
3.0,2001-02,0.0,1,Goal Line,shot - 3,32.0,120.01666550941998,0.0,135.0,42.982923,-71.446094
3.0,2001-02,0.0,4,Mid Range,shot - 3,36.0,168.25278600962304,0.0,89.0,42.982923,-71.446094
3.0,2001-02,1.0,5,Penalty Spot,shot - 3,40.7938703856536,257.1089263327899,0.0,27.0,42.982923,-71.446094
4.0,2001-02,0.0,4,Mid Range,shot - 3,38.0,189.76301009416986,0.0,702.0,42.982923,-71.446094
4.0,2001-02,1.0,1,Goal Line,shot - 2,30.0,104.01922899156678,0.0,564.0,42.982923,-71.446094
4.0,2001-02,0.0,5,Penalty Spot,shot - 3,46.0,264.48440407706465,0.0,322.0,42.982923,-71.446094
4.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,0.0,0.0,244.0,42.982923,-71.446094
4.0,2001-02,,1,Goal Line,shot - 20,29.0,94.40338976964756,0.0,174.0,42.982923,-71.446094
4.0,2001-02,,4,Mid Range,shot - 3,31.0,113.77424392145849,0.0,154.0,42.982923,-71.446094
4.0,2001-02,0.0,4,Mid Range,shot - 3,29.0,98.02040603874279,0.0,149.0,42.982923,-71.446094
4.0,2001-02,0.0,1,Goal Line,shot - 0,26.0,66.76076692189807,0.0,73.0,42.982923,-71.446094
4.0,2001-02,1.0,0,Goal Area,shot - 4,20.0,2.3286893159166806,0.0,45.0,42.982923,-71.446094
4.0,2001-02,1.0,4,Mid Range,shot - 28,37.0,179.7136611390464,0.0,11.0,42.982923,-71.446094
1.0,2001-02,0.0,0,Goal Area,shot - 46,21.0,12.460103370965935,0.0,603.0,41.484971,-81.671552
1.0,2001-02,0.0,4,Mid Range,shot - 13,18.289608022951104,184.61040057374882,0.0,253.0,41.484971,-81.671552
1.0,2001-02,1.0,0,Goal Area,shot - 39,21.0,18.439088914585774,0.0,222.0,41.484971,-81.671552
1.0,2001-02,0.0,1,Goal Line,shot - 8,27.0,70.09279563550022,0.0,28.0,41.484971,-81.671552
1.0,2001-02,1.0,4,Mid Range,shot - 37,39.0,199.24858845171275,0.0,26.0,41.484971,-81.671552
2.0,2001-02,,0,Goal Area,shot - 5,20.0,4.123105625617661,0.0,298.0,41.484971,-81.671552
2.0,2001-02,0.0,0,Goal Area,shot - 4,23.0,38.47076812334269,0.0,210.0,41.484971,-81.671552
2.0,2001-02,0.0,0,Goal Area,shot - 39,20.0,0.0,0.0,165.0,41.484971,-81.671552
2.0,2001-02,1.0,4,Mid Range,shot - 3,29.0,97.14422267947796,0.0,137.0,41.484971,-81.671552
2.0,2001-02,0.0,4,Mid Range,shot - 17,36.0,164.43131419670482,0.0,101.0,41.484971,-81.671552
2.0,2001-02,1.0,0,Goal Area,shot - 3,23.0,33.83784863137726,0.0,41.0,41.484971,-81.671552
2.0,2001-02,0.0,0,Goal Area,shot - 4,22.0,29.410882339705488,0.0,7.0,41.484971,-81.671552
3.0,2001-02,,1,Goal Line,shot - 44,28.0,87.5728268357257,0.0,655.0,41.484971,-81.671552
3.0,2001-02,,4,Mid Range,shot - 3,38.0,184.22811946062959,0.0,616.0,41.484971,-81.671552
3.0,2001-02,1.0,4,Mid Range,shot - 27,39.0,194.82555636185256,0.0,571.0,41.484971,-81.671552
