power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
4.0,2003-04,1.0,0,1,23,32.0,125.93649193144932,0.0,329.0,42.982923,-71.44609399999999,5155.0
4.0,2003-04,0.0,1,4,42,37.0,179.075403112767,0.0,289.0,42.982923,-71.44609399999999,5156.0
4.0,2003-04,,0,4,52,34.0,143.37712509323097,0.0,57.0,42.982923,-71.44609399999999,5157.0
1.0,2003-04,1.0,1,4,23,41.0,212.61467494037186,0.0,671.0,42.982923,-71.44609399999999,5158.0
2.0,2003-04,1.0,1,4,47,40.0,203.8283591652545,0.0,684.0,42.982923,-71.44609399999999,5159.0
2.0,2003-04,1.0,0,1,9,24.0,49.648766349225646,0.0,562.0,42.982923,-71.44609399999999,5160.0
3.0,2003-04,0.0,4,5,23,47.0,273.3825159003406,0.0,540.0,42.982923,-71.44609399999999,5161.0
3.0,2003-04,0.0,1,4,15,39.0,191.91925385432282,0.0,245.0,42.982923,-71.44609399999999,5162.0
4.0,2003-04,,2,4,23,37.0,174.49641830135081,0.0,693.0,42.982923,-71.44609399999999,5163.0
4.0,2003-04,1.0,2,4,23,32.0,121.63058825805292,0.0,675.0,42.982923,-71.44609399999999,5164.0
4.0,2003-04,1.0,5,4,23,35.0,151.82226450688975,0.0,552.0,42.982923,-71.44609399999999,5165.0
4.0,2003-04,1.0,4,4,5,36.0,167.6573887426379,0.0,295.0,42.982923,-71.44609399999999,5166.0
4.0,2003-04,0.0,5,4,14,39.0,192.50974001333026,0.0,194.0,42.982923,-71.44609399999999,5167.0
1.0,2003-04,0.0,0,0,33,20.0,0.0,0.0,337.0,42.379455,-83.115635,5168.0
1.0,2003-04,0.0,4,4,2,38.0,187.42731924668823,0.0,214.0,42.379455,-83.115635,5169.0
1.0,2003-04,1.0,5,4,7,37.0,176.9632730257891,0.0,144.0,42.379455,-83.115635,
2.0,2003-04,0.0,5,4,23,39.0,190.1183841715472,0.0,469.0,42.379455,-83.115635,5171.0
2.0,2003-04,0.0,2,4,48,35.0,154.29990014165554,0.0,192.0,42.379455,-83.115635,5172.0
2.0,2003-04,0.0,1,5,15,45.0,251.54919995897427,0.0,47.0,42.379455,-83.115635,
3.0,2003-04,,1,4,23,38.0,187.0962319235745,0.0,704.0,42.379455,-83.115635,5174.0
3.0,2003-04,0.0,0,0,33,20.0,0.0,0.0,698.0,42.379455,-83.115635,5175.0
3.0,2003-04,,0,0,33,20.0,0.0,0.0,577.0,42.379455,-83.115635,5176.0
3.0,2003-04,1.0,0,0,34,19.770151599444688,0.0,0.0,422.0,42.379455,-83.115635,5177.0
3.0,2003-04,0.0,1,4,28,38.0,189.69449122207,0.0,215.0,42.379455,-83.115635,5178.0
4.0,2003-04,,5,4,44,31.0,117.03845521878695,0.0,588.0,42.379455,-83.115635,5179.0
4.0,2003-04,0.0,4,5,18,46.0,261.0785322465254,0.0,466.0,42.379455,-83.115635,5180.0
4.0,2003-04,0.0,0,4,23,28.0,82.60750571225353,0.0,384.0,42.379455,-83.115635,5181.0
1.0,2003-04,1.0,2,4,32,35.0,154.40207252495026,0.0,663.0,40.708999,-73.87243000000001,5182.0
1.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,589.0,40.708999,-73.87243000000001,
1.0,2003-04,0.0,2,1,30,33.0,131.7269904006009,0.0,449.0,40.708999,-73.87243000000001,
1.0,2003-04,1.0,5,4,40,31.0,114.97825881443848,0.0,423.0,40.708999,-73.87243000000001,5185.0
1.0,2003-04,,0,0,34,20.0,0.0,0.0,382.0,40.708999,-73.87243000000001,5186.0
1.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,324.0,40.708999,-73.87243000000001,5187.0
1.0,2003-04,0.0,0,0,33,20.0,0.0,0.0,316.0,40.708999,-73.87243000000001,5188.0
1.0,2003-04,1.0,0,0,34,19.770151599444688,0.0,0.0,168.0,40.708999,-73.87243000000001,5189.0
2.0,2003-04,1.0,2,4,7,29.0,95.07891459203769,0.0,626.0,40.708999,-73.87243000000001,5190.0
2.0,2003-04,0.0,5,4,23,35.0,152.97058540778357,0.0,529.0,40.708999,-73.87243000000001,5191.0
2.0,2003-04,1.0,0,1,23,27.0,77.23341245859852,0.0,398.0,40.708999,-73.87243000000001,5192.0
2.0,2003-04,0.0,0,0,33,19.770151599444688,0.0,0.0,240.0,40.708999,-73.87243000000001,
3.0,2003-04,1.0,0,0,33,20.0,0.0,0.0,346.0,40.708999,-73.87243000000001,5194.0
1.0,2003-04,,0,4,23,38.0,181.463494951464,0.0,523.0,42.982923,-71.44609399999999,5195.0
1.0,2003-04,1.0,0,0,1,19.770151599444688,0.0,0.0,512.0,42.982923,-71.44609399999999,5196.0
1.0,2003-04,0.0,0,0,33,20.0,0.0,0.0,461.0,42.982923,-71.44609399999999,5197.0
1.0,2003-04,0.0,0,1,23,24.0,44.407206622349044,0.0,348.0,42.982923,-71.44609399999999,5198.0
2.0,2003-04,,5,4,5,35.0,155.6181223379848,0.0,685.0,42.982923,-71.44609399999999,5199.0
2.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,623.0,42.982923,-71.44609399999999,
2.0,2003-04,1.0,0,0,33,20.0,0.0,0.0,162.0,42.982923,-71.44609399999999,5201.0
3.0,2003-04,0.0,5,4,23,37.0,179.47144619688115,0.0,347.0,42.982923,-71.44609399999999,5202.0
4.0,2003-04,,0,1,39,26.0,63.19810123729985,0.0,670.0,42.982923,-71.44609399999999,5203.0
4.0,2003-04,,0,0,34,20.0,0.0,0.0,486.0,42.982923,-71.44609399999999,5204.0
4.0,2003-04,0.0,2,4,23,36.0,164.43131419670482,0.0,390.0,42.982923,-71.44609399999999,5205.0
4.0,2003-04,,5,4,23,33.0,139.48835076808385,0.0,352.0,42.982923,-71.44609399999999,5206.0
4.0,2003-04,,4,4,7,38.0,181.01104938649465,0.0,300.0,42.982923,-71.44609399999999,5207.0
4.0,2003-04,0.0,2,4,17,30.0,103.46980235798269,0.0,247.0,42.982923,-71.44609399999999,5208.0
4.0,2003-04,0.0,0,0,30,23.0,39.05124837953327,0.0,230.0,42.982923,-71.44609399999999,5209.0
4.0,2003-04,0.0,0,0,33,20.0,0.0,0.0,187.0,42.982923,-71.44609399999999,5210.0
4.0,2003-04,0.0,1,5,23,45.0,255.97265478953014,0.0,122.0,42.982923,-71.44609399999999,5211.0
4.0,2003-04,1.0,0,0,10,20.0,0.0,0.0,69.0,42.982923,-71.44609399999999,5212.0
4.0,2003-04,1.0,2,1,23,30.0,103.64282986640926,0.0,41.0,42.982923,-71.44609399999999,5213.0
1.0,2003-04,0.0,0,4,30,31.0,114.01754250991378,0.0,634.0,42.982923,-71.44609399999999,5214.0
1.0,2003-04,1.0,5,4,23,40.0,200.86064821163959,0.0,404.0,42.982923,-71.44609399999999,5215.0
1.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,336.0,42.982923,-71.44609399999999,5216.0
2.0,2003-04,0.0,2,4,23,40.0,209.1219739769114,0.0,436.0,42.982923,-71.44609399999999,5217.0
2.0,2003-04,1.0,4,5,23,46.0,262.8402556687236,0.0,278.0,42.982923,-71.44609399999999,5218.0
2.0,2003-04,0.0,0,1,32,34.0,143.1258187749506,0.0,225.0,42.982923,-71.44609399999999,5219.0
2.0,2003-04,,4,4,23,36.0,168.44286865284622,0.0,147.0,42.982923,-71.44609399999999,5220.0
2.0,2003-04,,0,0,34,20.0,0.0,0.0,141.0,42.982923,-71.44609399999999,5221.0
2.0,2003-04,1.0,4,4,23,38.0,187.72320048411706,0.0,49.0,42.982923,-71.44609399999999,5222.0
3.0,2003-04,0.0,0,1,23,35.0,150.88074761214563,0.0,666.0,42.982923,-71.44609399999999,
3.0,2003-04,,1,5,23,46.0,261.283371074395,0.0,389.0,42.982923,-71.44609399999999,5224.0
3.0,2003-04,1.0,4,4,23,40.0,200.82330542046157,0.0,361.0,42.982923,-71.44609399999999,5225.0
3.0,2003-04,1.0,0,1,23,26.0,65.7875368135941,0.0,315.0,42.982923,-71.44609399999999,5226.0
4.0,2003-04,,2,4,30,34.0,144.39182802361083,0.0,653.0,42.982923,-71.44609399999999,5227.0
4.0,2003-04,1.0,0,0,34,23.0,38.01315561749642,0.0,649.0,42.982923,-71.44609399999999,5228.0
4.0,2003-04,,5,4,17,28.0,85.70880934886449,0.0,33.0,42.982923,-71.44609399999999,5229.0
1.0,2003-04,0.0,5,4,23,33.0,138.61096637712328,0.0,624.0,42.982923,-71.44609399999999,5230.0
1.0,2003-04,1.0,4,5,23,45.0,252.20031720836516,0.0,555.0,42.982923,-71.44609399999999,5231.0
1.0,2003-04,,0,0,1,20.0,0.0,0.0,466.0,42.982923,-71.44609399999999,
1.0,2003-04,0.0,4,5,23,44.0,246.7103564911696,0.0,417.0,42.982923,-71.44609399999999,5233.0
1.0,2003-04,1.0,0,0,21,20.0,0.0,0.0,20.0,42.982923,-71.44609399999999,5234.0
1.0,2003-04,1.0,5,1,30,31.0,110.3177229641729,0.0,168.0,42.982923,-71.44609399999999,5235.0
2.0,2003-04,0.0,5,4,30,32.0,123.90565797650775,0.0,88.0,42.982923,-71.44609399999999,5236.0
2.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,43.0,42.982923,-71.44609399999999,5237.0
3.0,2003-04,0.0,2,4,23,31.0,113.77424392145849,0.0,698.0,42.982923,-71.44609399999999,5238.0
3.0,2003-04,0.0,2,2,30,43.0,237.0189865812441,0.0,695.0,42.982923,-71.44609399999999,5239.0
3.0,2003-04,,0,0,34,20.0,0.0,0.0,560.0,42.982923,-71.44609399999999,5240.0
3.0,2003-04,1.0,0,0,10,19.770151599444688,0.0,0.0,358.0,42.982923,-71.44609399999999,5241.0
3.0,2003-04,,2,4,7,30.0,107.298648640139,0.0,159.0,42.982923,-71.44609399999999,5242.0
1.0,2003-04,,2,4,16,35.0,151.15885683611134,0.0,512.0,42.982923,-71.44609399999999,5243.0
1.0,2003-04,0.0,0,5,1,46.0,262.497619036821,0.0,262.0,42.982923,-71.44609399999999,5244.0
2.0,2003-04,,0,1,23,31.0,110.4536101718726,0.0,557.0,42.982923,-71.44609399999999,5245.0
2.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,530.0,42.982923,-71.44609399999999,5246.0
2.0,2003-04,0.0,4,4,23,38.0,182.25805880673698,0.0,509.0,42.982923,-71.44609399999999,5247.0
2.0,2003-04,,0,0,33,20.0,0.0,0.0,481.0,42.982923,-71.44609399999999,5248.0
2.0,2003-04,,2,1,30,28.0,80.77747210701756,0.0,255.0,42.982923,-71.44609399999999,
2.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,74.0,42.982923,-71.44609399999999,5250.0
2.0,2003-04,0.0,3,3,24,70.0,501.9581655875318,0.0,0.0,42.982923,-71.44609399999999,
3.0,2003-04,1.0,0,1,23,22.237724226933995,71.5122367151245,0.0,553.0,42.982923,-71.44609399999999,5252.0
3.0,2003-04,1.0,4,5,23,45.0,256.22255950637907,0.0,397.0,42.982923,-71.44609399999999,5253.0
3.0,2003-04,,5,4,23,26.778057861514323,164.1493222648208,0.0,383.0,42.982923,-71.44609399999999,5254.0
3.0,2003-04,0.0,0,1,12,27.0,76.90253571892151,0.0,335.0,42.982923,-71.44609399999999,
1.0,2003-04,0.0,0,0,33,20.0,0.0,0.0,445.0,42.982923,-71.44609399999999,5256.0
1.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,413.0,42.982923,-71.44609399999999,5257.0
1.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,340.0,42.982923,-71.44609399999999,5258.0
1.0,2003-04,0.0,0,1,42,27.0,72.73238618387272,0.0,272.0,42.982923,-71.44609399999999,5259.0
2.0,2003-04,0.0,0,1,32,27.0,76.1577310586391,0.0,497.0,42.982923,-71.44609399999999,5260.0
2.0,2003-04,1.0,0,1,23,30.0,106.04244433244644,0.0,469.0,42.982923,-71.44609399999999,5261.0
2.0,2003-04,0.0,4,4,53,41.0,215.23243250030885,0.0,376.0,42.982923,-71.44609399999999,5262.0
2.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,234.0,42.982923,-71.44609399999999,5263.0
3.0,2003-04,1.0,0,5,8,45.0,258.5652722234755,0.0,417.0,42.982923,-71.44609399999999,5264.0
3.0,2003-04,,1,5,30,45.0,255.1960031034969,0.0,279.0,42.982923,-71.44609399999999,5265.0
1.0,2003-04,0.0,4,4,23,39.0,198.21453024437943,0.0,684.0,29.444994,-98.52412,5266.0
1.0,2003-04,0.0,0,0,44,22.0,27.29468812791236,0.0,643.0,29.444994,-98.52412,5267.0
1.0,2003-04,1.0,5,6,9,43.0,237.11811402758755,0.0,252.0,29.444994,-98.52412,5268.0
1.0,2003-04,,0,4,23,38.0,189.76301009416986,0.0,165.0,29.444994,-98.52412,5269.0
2.0,2003-04,1.0,0,0,52,21.0,17.691806012954128,0.0,707.0,29.444994,-98.52412,5270.0
2.0,2003-04,0.0,2,4,1,28.0,82.15229759416349,0.0,678.0,29.444994,-98.52412,5271.0
2.0,2003-04,,0,5,23,45.0,254.0649523251879,0.0,591.0,29.444994,-98.52412,5272.0
2.0,2003-04,1.0,2,4,32,33.0,135.0,0.0,556.0,29.444994,-98.52412,5273.0
2.0,2003-04,0.0,0,4,48,39.0,193.31321734428815,0.0,91.0,29.444994,-98.52412,5274.0
3.0,2003-04,0.0,0,4,34,26.0,62.3698645180507,0.0,480.0,29.444994,-98.52412,5275.0
3.0,2003-04,,1,5,23,44.0,244.31127685802798,0.0,463.0,29.444994,-98.52412,5276.0
3.0,2003-04,1.0,0,1,24,24.0,41.77319714841085,0.0,91.0,29.444994,-98.52412,5277.0
3.0,2003-04,0.0,4,5,23,44.0,245.58908770545966,0.0,28.0,29.444994,-98.52412,5278.0
3.0,2003-04,0.0,2,4,8,36.0,164.1493222648208,0.0,0.0,29.444994,-98.52412,5279.0
4.0,2003-04,0.0,0,0,34,22.0,23.430749027719962,0.0,566.0,29.444994,-98.52412,5280.0
4.0,2003-04,1.0,4,4,31,36.0,164.43131419670482,0.0,556.0,29.444994,-98.52412,5281.0
4.0,2003-04,0.0,0,0,19,23.0,31.0,0.0,493.0,29.444994,-98.52412,5282.0
4.0,2003-04,0.0,0,4,30,37.0,174.28711943227475,0.0,415.0,29.444994,-98.52412,5283.0
4.0,2003-04,1.0,0,0,34,22.0,22.36067977499789,0.0,358.0,29.444994,-98.52412,5284.0
4.0,2003-04,0.0,0,1,7,31.0,112.72089424769483,0.0,49.0,29.444994,-98.52412,5285.0
1.0,2003-04,,0,0,34,20.0,0.0,0.0,460.0,32.757824,-96.786653,5286.0
1.0,2003-04,0.0,0,1,51,33.0,137.81872151489435,0.0,369.0,32.757824,-96.786653,5287.0
1.0,2003-04,,0,1,23,32.0,120.41594578792295,0.0,326.0,32.757824,-96.786653,5288.0
2.0,2003-04,0.0,5,4,27,29.0,92.72000862812729,0.0,42.0,32.757824,-96.786653,5289.0
2.0,2003-04,,5,4,30,29.0,94.76286192385707,0.0,391.0,32.757824,-96.786653,5290.0
2.0,2003-04,0.0,0,4,23,42.0,225.2197985270004,0.0,345.0,32.757824,-96.786653,5291.0
2.0,2003-04,1.0,5,4,23,41.0,213.44085831911374,0.0,311.0,32.757824,-96.786653,5292.0
2.0,2003-04,0.0,0,4,30,38.0,182.2141597132341,0.0,253.0,32.757824,-96.786653,5293.0
2.0,2003-04,0.0,3,3,43,88.0,689.5592795402002,0.0,0.0,32.757824,-96.786653,5294.0
3.0,2003-04,1.0,4,5,30,44.0,247.6933588128676,0.0,689.0,32.757824,-96.786653,5295.0
3.0,2003-04,1.0,0,0,41,19.770151599444688,0.0,0.0,669.0,32.757824,-96.786653,
3.0,2003-04,1.0,2,2,23,44.0,241.6298822579691,0.0,416.0,32.757824,-96.786653,5297.0
3.0,2003-04,1.0,0,1,23,25.0,54.56189146281496,0.0,334.0,32.757824,-96.786653,5298.0
3.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,339.0,32.757824,-96.786653,5299.0
3.0,2003-04,0.0,2,2,23,43.0,233.80547470065795,0.0,305.0,32.757824,-96.786653,
3.0,2003-04,0.0,2,2,15,18.881825453548537,230.1760196023904,0.0,207.0,32.757824,-96.786653,5301.0
3.0,2003-04,1.0,0,0,41,20.0,0.0,0.0,180.0,32.757824,-96.786653,5302.0
3.0,2003-04,0.0,5,4,23,29.0,99.72963451251587,0.0,141.0,32.757824,-96.786653,5303.0
3.0,2003-04,0.0,4,4,23,41.0,213.84573879317773,0.0,31.0,32.757824,-96.786653,5304.0
4.0,2003-04,1.0,0,0,33,20.0,0.0,0.0,297.0,32.757824,-96.786653,5305.0
4.0,2003-04,0.0,0,0,33,20.0,0.0,0.0,232.0,32.757824,-96.786653,5306.0
4.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,181.0,32.757824,-96.786653,5307.0
4.0,2003-04,,0,0,33,20.0,0.0,0.0,22.0,32.757824,-96.786653,5308.0
1.0,2003-04,1.0,0,5,49,45.0,257.4975728040946,0.0,215.0,42.982923,-71.44609399999999,5309.0
1.0,2003-04,1.0,4,4,23,41.0,212.26869764522513,0.0,101.0,42.982923,-71.44609399999999,5310.0
1.0,2003-04,,0,0,33,20.0,0.0,0.0,55.0,42.982923,-71.44609399999999,5311.0
2.0,2003-04,0.0,1,4,23,39.0,196.15555052049893,0.0,698.0,42.982923,-71.44609399999999,5312.0
2.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,655.0,42.982923,-71.44609399999999,5313.0
2.0,2003-04,0.0,2,4,23,35.0,150.71164520368023,0.0,26.0,42.982923,-71.44609399999999,5314.0
3.0,2003-04,0.0,4,4,23,37.0,176.81628884240277,0.0,568.0,42.982923,-71.44609399999999,
3.0,2003-04,,4,5,25,44.0,249.64775184247105,0.0,459.0,42.982923,-71.44609399999999,5316.0
3.0,2003-04,1.0,0,0,12,22.0,22.02271554554524,0.0,311.0,42.982923,-71.44609399999999,5317.0
3.0,2003-04,,0,0,34,20.0,0.0,0.0,273.0,42.982923,-71.44609399999999,5318.0
3.0,2003-04,,0,5,23,46.0,262.9239433752658,0.0,176.0,42.982923,-71.44609399999999,5319.0
4.0,2003-04,,0,0,12,23.0,31.827660925679087,0.0,681.0,42.982923,-71.44609399999999,5320.0
4.0,2003-04,0.0,0,4,54,34.0,144.00694427700353,0.0,622.0,42.982923,-71.44609399999999,5321.0
4.0,2003-04,,1,5,23,47.0,278.63237428554487,0.0,291.0,42.982923,-71.44609399999999,
4.0,2003-04,0.0,5,4,8,34.0,143.60013927569847,0.0,183.0,42.982923,-71.44609399999999,5323.0
4.0,2003-04,,5,4,55,36.0,162.9846618550347,0.0,166.0,42.982923,-71.44609399999999,5324.0
4.0,2003-04,0.0,0,0,33,20.0,0.0,0.0,125.0,42.982923,-71.44609399999999,5325.0
1.0,2003-04,1.0,0,0,26,20.0,0.0,0.0,555.0,42.982923,-71.44609399999999,5326.0
1.0,2003-04,1.0,0,1,1,29.0,92.04890004774636,0.0,459.0,42.982923,-71.44609399999999,5327.0
1.0,2003-04,0.0,1,4,47,38.0,180.06943105369106,0.0,404.0,42.982923,-71.44609399999999,5328.0
1.0,2003-04,0.0,0,0,33,22.0,26.47640458974745,0.0,261.0,42.982923,-71.44609399999999,5329.0
2.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,676.0,42.982923,-71.44609399999999,5330.0
2.0,2003-04,,0,1,23,29.0,95.00526301210895,0.0,502.0,42.982923,-71.44609399999999,5331.0
2.0,2003-04,0.0,4,4,26,40.0,202.20039564748632,0.0,461.0,42.982923,-71.44609399999999,5332.0
2.0,2003-04,0.0,0,1,7,25.0,53.23532661682466,0.0,434.0,42.982923,-71.44609399999999,5333.0
2.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,381.0,42.982923,-71.44609399999999,5334.0
2.0,2003-04,0.0,0,0,44,20.0,0.0,0.0,263.0,42.982923,-71.44609399999999,5335.0
3.0,2003-04,,0,0,1,20.0,0.0,0.0,665.0,42.982923,-71.44609399999999,5336.0
3.0,2003-04,1.0,5,4,3,40.0,206.72929158684795,0.0,589.0,42.982923,-71.44609399999999,5337.0
3.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,552.0,42.982923,-71.44609399999999,5338.0
4.0,2003-04,0.0,4,4,23,39.0,195.1614716074872,0.0,584.0,42.982923,-71.44609399999999,
4.0,2003-04,1.0,2,4,23,34.0,144.27751037497146,0.0,182.0,42.982923,-71.44609399999999,
4.0,2003-04,0.0,4,4,33,38.0,183.65728953678916,0.0,68.0,42.982923,-71.44609399999999,5341.0
1.0,2003-04,0.0,5,4,23,37.0,173.27723451163456,0.0,667.0,42.982923,-71.44609399999999,5342.0
1.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,387.0,42.982923,-71.44609399999999,5343.0
1.0,2003-04,,0,0,33,20.0,0.0,0.0,123.0,42.982923,-71.44609399999999,5344.0
1.0,2003-04,0.0,0,1,4,25.0,51.971145840745145,0.0,57.0,42.982923,-71.44609399999999,5345.0
1.0,2003-04,,1,5,23,45.0,251.7478897627545,0.0,34.0,42.982923,-71.44609399999999,5346.0
1.0,2003-04,0.0,5,4,30,27.370275292111764,112.48555462813879,0.0,7.0,42.982923,-71.44609399999999,
2.0,2003-04,0.0,4,5,23,45.0,252.03174403237384,0.0,44.0,42.982923,-71.44609399999999,5348.0
2.0,2003-04,0.0,1,4,32,38.0,187.38463117342357,0.0,445.0,42.982923,-71.44609399999999,5349.0
2.0,2003-04,1.0,0,0,4,19.770151599444688,0.0,0.0,352.0,42.982923,-71.44609399999999,5350.0
2.0,2003-04,1.0,4,4,7,36.0,164.75436261295178,0.0,292.0,42.982923,-71.44609399999999,5351.0
2.0,2003-04,0.0,4,4,2,40.0,207.1183236703117,0.0,187.0,42.982923,-71.44609399999999,5352.0
3.0,2003-04,0.0,1,4,23,38.0,186.9438418349211,0.0,104.0,42.982923,-71.44609399999999,5353.0
3.0,2003-04,,5,4,23,40.0,203.93136100168599,0.0,56.0,42.982923,-71.44609399999999,5354.0
3.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,21.0,42.982923,-71.44609399999999,5355.0
3.0,2003-04,,3,3,23,69.0,496.28419277667916,0.0,1.0,42.982923,-71.44609399999999,5356.0
4.0,2003-04,1.0,0,0,41,20.0,0.0,0.0,650.0,42.982923,-71.44609399999999,5357.0
4.0,2003-04,,0,1,14,29.0,93.51141581136,0.0,360.0,42.982923,-71.44609399999999,5358.0
4.0,2003-04,,0,1,23,27.0,72.0,0.0,120.0,42.982923,-71.44609399999999,5359.0
2.0,2003-04,1.0,5,4,23,40.0,205.19746587129188,0.0,664.0,45.539131,-122.651648,5360.0
2.0,2003-04,,1,4,23,40.0,202.97044119772715,0.0,501.0,45.539131,-122.651648,5361.0
2.0,2003-04,1.0,5,4,7,22.336427132033567,161.11176245079062,0.0,413.0,45.539131,-122.651648,5362.0
2.0,2003-04,0.0,1,4,18,38.0,185.3968716025165,0.0,291.0,45.539131,-122.651648,5363.0
2.0,2003-04,1.0,0,0,10,20.0,0.0,0.0,251.0,45.539131,-122.651648,5364.0
2.0,2003-04,,0,0,34,20.0,0.0,0.0,138.0,45.539131,-122.651648,5365.0
2.0,2003-04,0.0,5,4,9,41.0,210.05951537600004,0.0,22.0,45.539131,-122.651648,5366.0
3.0,2003-04,0.0,2,4,33,28.0,82.15229759416349,0.0,360.0,45.539131,-122.651648,5367.0
3.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,290.0,45.539131,-122.651648,5368.0
3.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,188.0,45.539131,-122.651648,5369.0
4.0,2003-04,,5,4,23,38.0,187.02406262296842,0.0,656.0,45.539131,-122.651648,5370.0
4.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,405.0,45.539131,-122.651648,5371.0
4.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,360.0,45.539131,-122.651648,
4.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,327.0,45.539131,-122.651648,5373.0
4.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,266.0,45.539131,-122.651648,5374.0
4.0,2003-04,0.0,1,5,50,46.0,261.44406667583803,0.0,212.0,45.539131,-122.651648,5375.0
4.0,2003-04,,4,5,23,44.0,242.98971171636055,0.0,113.0,45.539131,-122.651648,5376.0
4.0,2003-04,0.0,1,5,21,44.0,245.48262663709892,0.0,9.0,45.539131,-122.651648,5377.0
2.0,2003-04,0.0,4,4,23,36.0,165.51737068960466,0.0,347.0,42.982923,-71.44609399999999,5378.0
2.0,2003-04,0.0,4,4,23,42.0,222.1913589678951,0.0,92.0,42.982923,-71.44609399999999,5379.0
3.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,46.0,42.982923,-71.44609399999999,5380.0
3.0,2003-04,1.0,0,0,41,20.0,0.0,0.0,598.0,42.982923,-71.44609399999999,5381.0
3.0,2003-04,0.0,1,5,23,45.0,252.35689013775712,0.0,534.0,42.982923,-71.44609399999999,5382.0
3.0,2003-04,,0,5,48,45.0,258.3273117577776,0.0,432.0,42.982923,-71.44609399999999,5383.0
4.0,2003-04,,0,4,23,40.0,202.7806696901852,0.0,671.0,42.982923,-71.44609399999999,5384.0
4.0,2003-04,,4,4,23,39.0,195.20758181996928,0.0,22.0,42.982923,-71.44609399999999,5385.0
4.0,2003-04,0.0,5,4,23,30.0,103.64282986640926,0.0,528.0,42.982923,-71.44609399999999,5386.0
4.0,2003-04,1.0,2,4,46,40.0,202.0222759994551,0.0,488.0,42.982923,-71.44609399999999,5387.0
4.0,2003-04,0.0,0,4,23,37.0,174.62244987400678,0.0,159.0,42.982923,-71.44609399999999,5388.0
4.0,2003-04,0.0,4,4,46,40.0,204.9569704169019,0.0,91.0,42.982923,-71.44609399999999,5389.0
4.0,2003-04,,4,4,23,41.0,211.81595785020542,0.0,14.0,42.982923,-71.44609399999999,5390.0
4.0,2003-04,1.0,0,4,23,40.0,206.24257562394826,0.0,0.0,42.982923,-71.44609399999999,
1.0,2003-04,1.0,0,0,34,20.0,0.0,0.0,378.0,42.982923,-71.44609399999999,5392.0
2.0,2003-04,,0,0,34,19.770151599444688,0.0,0.0,452.0,42.982923,-71.44609399999999,5393.0
2.0,2003-04,0.0,0,0,34,20.0,0.0,0.0,3.0,42.982923,-71.44609399999999,5394.0
3.0,2003-04,0.0,0,0,45,20.0,0.0,0.0,630.0,42.982923,-71.44609399999999,5395.0
3.0,2003-04,0.0,4,5,42,44.0,244.6630335788388,0.0,507.0,42.982923,-71.44609399999999,5396.0
3.0,2003-04,,0,5,30,46.0,268.3151132530556,0.0,232.0,42.982923,-71.44609399999999,5397.0
4.0,2003-04,,1,4,36,41.0,212.2074456752165,0.0,660.0,42.982923,-71.44609399999999,5398.0
4.0,2003-04,0.0,1,4,37,39.0,194.982050455933,0.0,618.0,42.982923,-71.44609399999999,5399.0
4.0,2003-04,0.0,0,0,45,20.0,0.0,0.0,585.0,42.982923,-71.44609399999999,5400.0
4.0,2003-04,0.0,0,0,45,20.0,0.0,0.0,583.0,42.982923,-71.44609399999999,5401.0
4.0,2003-04,,2,4,23,40.0,200.6439632782407,0.0,530.0,42.982923,-71.44609399999999,5402.0
4.0,2003-04,0.0,1,4,38,39.0,194.48907424325924,0.0,496.0,42.982923,-71.44609399999999,5403.0
1.0,2003-04,1.0,0,0,1,20.0,0.0,0.0,244.0,37.754129999999996,-122.437947,5404.0
2.0,2003-04,1.0,0,0,4,20.0,0.0,0.0,412.0,37.754129999999996,-122.437947,5405.0
2.0,2003-04,0.0,0,0,34,22.0,22.591517426015194,0.0,261.0,37.754129999999996,-122.437947,5406.0
3.0,2003-04,,0,1,34,25.0,53.33854141237835,0.0,585.0,37.754129999999996,-122.437947,5407.0
