,power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
10068,2.0,10.0,1.0,1.0,4.0,48.0,37.0,170.59015211904818,0.0,136.0,42.982923,-71.44609399999999,10069.0
10069,3.0,10.0,0.0,4.0,4.0,46.0,40.0,205.7692882818036,0.0,694.0,42.982923,-71.44609399999999,10070.0
10070,3.0,10.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,674.0,42.982923,-71.44609399999999,10071.0
10071,3.0,10.0,1.0,1.0,5.0,30.0,45.0,258.3118270617898,0.0,574.0,42.982923,-71.44609399999999,10072.0
10072,3.0,10.0,0.0,5.0,4.0,23.0,34.0,149.0,0.0,516.0,42.982923,-71.44609399999999,10073.0
10074,3.0,10.0,1.0,0.0,1.0,23.0,33.0,138.57849761056005,0.0,477.0,42.982923,-71.44609399999999,10075.0
10076,3.0,10.0,0.0,1.0,5.0,17.0,45.0,252.73306075778848,0.0,407.0,42.982923,-71.44609399999999,10077.0
10077,3.0,10.0,0.0,5.0,4.0,1.0,36.0,164.07620180879368,0.0,197.0,42.982923,-71.44609399999999,10078.0
10078,3.0,10.0,1.0,0.0,4.0,23.0,37.0,171.0,0.0,152.0,42.982923,-71.44609399999999,10079.0
10079,3.0,10.0,0.0,2.0,4.0,45.0,37.0,177.36967046256808,0.0,77.0,42.982923,-71.44609399999999,10080.0
10080,4.0,10.0,0.0,0.0,4.0,23.0,32.0,128.9961239727768,0.0,536.0,42.982923,-71.44609399999999,10081.0
10081,4.0,10.0,1.0,1.0,5.0,15.0,46.0,261.457453517776,0.0,487.0,42.982923,-71.44609399999999,10082.0
10082,4.0,10.0,0.0,4.0,5.0,39.0,46.0,260.19223662515367,0.0,465.0,42.982923,-71.44609399999999,10083.0
10083,4.0,10.0,0.0,0.0,0.0,33.0,19.770151599444688,0.0,0.0,435.0,42.982923,-71.44609399999999,10084.0
10084,4.0,10.0,1.0,0.0,0.0,33.0,20.0,0.0,0.0,385.0,42.982923,-71.44609399999999,10085.0
10085,4.0,10.0,0.0,5.0,4.0,2.0,37.0,172.07265907168403,0.0,361.0,42.982923,-71.44609399999999,10086.0
10086,4.0,10.0,0.0,4.0,5.0,3.0,45.0,253.71243564319042,0.0,332.0,42.982923,-71.44609399999999,10087.0
10087,4.0,10.0,0.0,5.0,4.0,23.0,20.75718065044041,154.3243337908834,0.0,4.0,42.982923,-71.44609399999999,10088.0
10088,5.0,10.0,0.0,4.0,4.0,23.0,43.0,233.41379565055703,0.0,256.0,42.982923,-71.44609399999999,10089.0
10090,5.0,10.0,1.0,0.0,1.0,23.0,25.0,53.33854141237835,0.0,56.0,42.982923,-71.44609399999999,10091.0
10092,6.0,10.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,255.0,42.982923,-71.44609399999999,10093.0
10093,6.0,10.0,1.0,5.0,4.0,16.0,31.0,112.01785571952357,0.0,143.0,42.982923,-71.44609399999999,10094.0
10094,6.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,76.0,42.982923,-71.44609399999999,10095.0
10095,1.0,10.0,0.0,1.0,4.0,56.0,42.0,227.60711763914588,0.0,266.0,42.982923,-71.44609399999999,10096.0
10096,2.0,10.0,1.0,1.0,5.0,23.0,45.0,251.75384803414624,0.0,656.0,42.982923,-71.44609399999999,10097.0
10099,2.0,10.0,0.0,4.0,4.0,23.0,36.0,165.89454481688057,0.0,561.0,42.982923,-71.44609399999999,10100.0
10100,2.0,10.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,99.0,42.982923,-71.44609399999999,10101.0
10104,3.0,10.0,1.0,4.0,5.0,55.0,45.0,252.3014070511697,0.0,603.0,42.982923,-71.44609399999999,10105.0
10106,3.0,10.0,1.0,4.0,5.0,23.0,44.0,248.501509049744,0.0,455.0,42.982923,-71.44609399999999,10107.0
10108,3.0,10.0,1.0,0.0,5.0,9.0,47.0,273.0164830188829,0.0,253.0,42.982923,-71.44609399999999,10109.0
10109,3.0,10.0,0.0,0.0,5.0,23.0,47.0,271.01660465735307,0.0,225.0,42.982923,-71.44609399999999,10110.0
10110,3.0,10.0,0.0,1.0,5.0,25.0,46.0,261.0785322465254,0.0,138.0,42.982923,-71.44609399999999,10111.0
10111,3.0,10.0,0.0,1.0,5.0,1.0,45.0,252.65985039178662,0.0,23.0,42.982923,-71.44609399999999,10112.0
10113,4.0,10.0,1.0,0.0,0.0,41.0,20.0,0.0,0.0,106.0,42.982923,-71.44609399999999,10114.0
10114,4.0,10.0,0.0,0.0,4.0,33.0,20.0,0.0,0.0,31.0,42.982923,-71.44609399999999,10115.0
10115,4.0,10.0,1.0,0.0,4.0,34.0,20.0,0.0,0.0,24.0,42.982923,-71.44609399999999,10116.0
10117,5.0,10.0,1.0,0.0,0.0,26.0,20.0,0.0,0.0,19.0,42.982923,-71.44609399999999,10118.0
10119,1.0,10.0,0.0,4.0,4.0,23.0,36.0,168.3864602632884,0.0,611.0,41.845137,-87.66045,10120.0
10120,1.0,10.0,1.0,2.0,4.0,32.0,35.0,158.54967675779096,0.0,587.0,41.845137,-87.66045,10121.0
10122,1.0,10.0,0.0,5.0,4.0,23.0,33.0,131.18688958886096,0.0,260.0,41.845137,-87.66045,10123.0
10123,1.0,10.0,0.0,4.0,5.0,23.0,43.0,238.933045014707,0.0,223.0,41.845137,-87.66045,10124.0
10125,1.0,10.0,0.0,5.0,4.0,23.0,38.0,182.0247235954501,0.0,2.0,41.845137,-87.66045,10126.0
10126,2.0,10.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,351.0,41.845137,-87.66045,10127.0
10127,2.0,10.0,0.0,5.0,4.0,19.0,37.0,175.37673733993344,0.0,214.0,41.845137,-87.66045,10128.0
10128,2.0,10.0,0.0,4.0,5.0,17.0,46.0,262.34519244689807,0.0,140.0,41.845137,-87.66045,10129.0
10129,3.0,10.0,1.0,4.0,4.0,23.0,36.0,167.6931721925493,0.0,415.0,41.845137,-87.66045,10130.0
10130,3.0,10.0,0.0,0.0,4.0,23.0,48.0,282.40573648564583,0.0,340.0,41.845137,-87.66045,10131.0
10131,3.0,10.0,0.0,1.0,5.0,39.0,45.0,250.45957757690158,0.0,188.0,41.845137,-87.66045,10132.0
10132,3.0,10.0,0.0,1.0,4.0,23.0,57.0,376.4425586991992,0.0,0.0,41.845137,-87.66045,10133.0
10133,4.0,10.0,0.0,5.0,4.0,23.0,36.0,160.80111939908875,0.0,474.0,41.845137,-87.66045,10134.0
10134,4.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,439.0,41.845137,-87.66045,10135.0
10135,4.0,10.0,1.0,2.0,4.0,23.0,37.0,177.78920102188434,0.0,397.0,41.845137,-87.66045,10136.0
10136,4.0,10.0,0.0,5.0,4.0,21.0,36.0,165.08179790637126,0.0,367.0,41.845137,-87.66045,10137.0
10137,4.0,10.0,0.0,5.0,4.0,23.0,36.0,168.31518053936787,0.0,167.0,41.845137,-87.66045,10138.0
10138,1.0,10.0,1.0,0.0,0.0,33.0,20.0,0.0,0.0,561.0,46.667324,-94.41925,10139.0
10140,1.0,10.0,0.0,0.0,1.0,23.0,24.0,46.2709412050371,0.0,119.0,46.667324,-94.41925,10141.0
10141,2.0,10.0,1.0,4.0,4.0,23.0,39.0,191.40010449317936,0.0,317.0,46.667324,-94.41925,10142.0
10142,2.0,10.0,1.0,4.0,4.0,32.0,37.0,178.99720668211555,0.0,280.0,46.667324,-94.41925,10143.0
10143,2.0,10.0,1.0,0.0,0.0,33.0,20.0,0.0,0.0,256.0,46.667324,-94.41925,10144.0
10144,2.0,10.0,1.0,4.0,4.0,6.0,40.0,203.66639388961548,0.0,224.0,46.667324,-94.41925,10145.0
10145,2.0,10.0,0.0,4.0,4.0,23.0,41.0,215.5203006679417,0.0,192.0,46.667324,-94.41925,10146.0
10147,2.0,10.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,22.0,46.667324,-94.41925,10148.0
10148,2.0,10.0,1.0,0.0,1.0,48.0,26.0,67.47592163134935,0.0,1.0,46.667324,-94.41925,10149.0
10149,2.0,10.0,0.0,1.0,5.0,51.0,45.0,254.59379411132545,0.0,0.0,46.667324,-94.41925,10150.0
10150,3.0,10.0,1.0,5.0,4.0,23.0,40.0,200.06249023742558,0.0,576.0,46.667324,-94.41925,10151.0
10151,3.0,10.0,1.0,5.0,4.0,23.0,32.0,123.90565797650775,0.0,512.0,46.667324,-94.41925,10152.0
10152,3.0,10.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,428.0,46.667324,-94.41925,10153.0
10153,3.0,10.0,1.0,2.0,4.0,48.0,33.0,133.41664064126334,0.0,194.0,46.667324,-94.41925,10154.0
10155,1.0,10.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,213.0,40.643505,-73.93950699999999,10156.0
10156,1.0,10.0,1.0,1.0,5.0,23.0,44.0,245.0652974209119,0.0,39.0,40.643505,-73.93950699999999,10157.0
10157,2.0,10.0,1.0,4.0,4.0,23.0,42.0,227.0792813094141,0.0,638.0,40.643505,-73.93950699999999,10158.0
10159,2.0,10.0,0.0,4.0,4.0,39.0,41.0,217.6235281397671,0.0,366.0,40.643505,-73.93950699999999,10160.0
10160,2.0,10.0,1.0,4.0,5.0,23.0,45.0,254.71945351700168,0.0,268.0,40.643505,-73.93950699999999,10161.0
10161,2.0,10.0,0.0,1.0,5.0,23.0,44.0,242.4211211920281,0.0,222.0,40.643505,-73.93950699999999,10162.0
10162,3.0,10.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,579.0,40.643505,-73.93950699999999,10163.0
10164,4.0,10.0,1.0,0.0,0.0,51.0,20.0,2.3286893159166806,0.0,446.0,40.643505,-73.93950699999999,10165.0
10165,4.0,10.0,0.0,0.0,4.0,23.0,46.0,265.87591090582094,0.0,146.0,40.643505,-73.93950699999999,10166.0
10166,4.0,10.0,0.0,1.0,5.0,23.0,48.0,280.713376952364,0.0,43.0,40.643505,-73.93950699999999,10167.0
10167,4.0,10.0,0.0,0.0,4.0,32.0,39.0,199.96499693696398,0.0,15.0,40.643505,-73.93950699999999,10168.0
10168,1.0,10.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,697.0,25.79071,-80.207819,10169.0
10169,1.0,10.0,0.0,1.0,5.0,40.0,45.0,257.1108710264893,0.0,374.0,25.79071,-80.207819,10170.0
10170,1.0,10.0,0.0,0.0,0.0,33.0,20.0,2.3286893159166806,0.0,351.0,25.79071,-80.207819,10171.0
10171,1.0,10.0,0.0,0.0,0.0,41.0,20.0,0.0,0.0,242.0,25.79071,-80.207819,10172.0
10172,1.0,10.0,0.0,4.0,5.0,48.0,45.0,258.12593825495344,0.0,234.0,25.79071,-80.207819,10173.0
10173,1.0,10.0,0.0,2.0,4.0,11.0,33.0,135.36986370680884,0.0,127.0,25.79071,-80.207819,10174.0
10176,2.0,10.0,0.0,2.0,4.0,23.0,30.0,105.01904589168578,0.0,243.0,25.79071,-80.207819,10177.0
10178,3.0,10.0,1.0,5.0,4.0,23.0,35.0,155.97435686676192,0.0,617.0,25.79071,-80.207819,10179.0
10179,3.0,10.0,0.0,4.0,4.0,4.0,38.0,188.1382470419027,0.0,574.0,25.79071,-80.207819,10180.0
10180,3.0,10.0,0.0,1.0,5.0,23.0,44.0,245.48262663709892,0.0,264.0,25.79071,-80.207819,10181.0
10181,3.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,199.0,25.79071,-80.207819,10182.0
10182,4.0,10.0,0.0,4.0,5.0,26.0,45.0,256.7586415293554,0.0,354.0,25.79071,-80.207819,10183.0
10183,4.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,174.0,25.79071,-80.207819,10184.0
10184,4.0,10.0,0.0,1.0,4.0,43.0,38.0,187.2004273499396,0.0,144.0,25.79071,-80.207819,10185.0
10186,1.0,10.0,1.0,5.0,4.0,30.0,38.0,184.76471524617463,0.0,638.0,28.549236999999998,-81.37278,10187.0
10187,1.0,10.0,0.0,5.0,4.0,8.0,34.0,140.80127840328726,0.0,618.0,28.549236999999998,-81.37278,10188.0
10188,1.0,10.0,1.0,0.0,1.0,30.0,32.601529262389086,133.64505228402584,0.0,439.0,28.549236999999998,-81.37278,10189.0
10189,1.0,10.0,0.0,0.0,5.0,23.0,44.0,246.86838598735162,0.0,329.0,28.549236999999998,-81.37278,10190.0
10190,1.0,10.0,0.0,2.0,1.0,23.0,29.146927583904056,118.60016863394421,0.0,290.0,28.549236999999998,-81.37278,10191.0
10191,1.0,10.0,0.0,0.0,4.0,23.0,46.0,263.0171097096157,0.0,132.0,28.549236999999998,-81.37278,10192.0
10192,2.0,10.0,1.0,1.0,4.0,32.0,39.0,194.82555636185256,0.0,327.0,28.549236999999998,-81.37278,10193.0
10193,2.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,138.0,28.549236999999998,-81.37278,10194.0
10194,2.0,10.0,1.0,0.0,1.0,48.0,27.0,71.69379331573968,0.0,64.0,28.549236999999998,-81.37278,10195.0
10195,2.0,10.0,0.0,2.0,4.0,23.0,34.0,149.91330828181998,0.0,26.0,28.549236999999998,-81.37278,10196.0
10196,3.0,10.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,558.0,28.549236999999998,-81.37278,10197.0
10197,3.0,10.0,0.0,5.0,4.0,23.0,35.0,154.30165261590687,0.0,550.0,28.549236999999998,-81.37278,10198.0
10198,3.0,10.0,0.0,4.0,4.0,30.0,41.0,219.40145851839733,0.0,429.0,28.549236999999998,-81.37278,10199.0
10200,4.0,10.0,1.0,1.0,4.0,13.0,40.0,206.78491240900533,0.0,643.0,28.549236999999998,-81.37278,10201.0
10201,4.0,10.0,0.0,2.0,4.0,23.0,34.0,149.25481566770299,0.0,602.0,28.549236999999998,-81.37278,10202.0
10202,4.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,593.0,28.549236999999998,-81.37278,10203.0
10204,4.0,10.0,0.0,5.0,4.0,23.0,31.0,119.36498649101419,0.0,266.0,28.549236999999998,-81.37278,10205.0
10206,4.0,10.0,0.0,1.0,5.0,23.0,44.0,244.2478249647272,0.0,172.0,28.549236999999998,-81.37278,10207.0
10207,1.0,10.0,1.0,2.0,4.0,23.0,33.0,132.24598292575843,0.0,630.0,35.262046999999995,-80.865746,10208.0
10208,1.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,602.0,35.262046999999995,-80.865746,10209.0
10209,1.0,10.0,1.0,0.0,1.0,48.0,24.0,44.407206622349044,0.0,527.0,35.262046999999995,-80.865746,10210.0
10212,1.0,10.0,1.0,0.0,1.0,7.0,25.0,53.60037313302959,0.0,275.0,35.262046999999995,-80.865746,10213.0
10213,1.0,10.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,172.0,35.262046999999995,-80.865746,10214.0
10214,1.0,10.0,0.0,0.0,1.0,51.0,27.5676811023109,83.16850365372699,0.0,143.0,35.262046999999995,-80.865746,10215.0
10215,1.0,10.0,1.0,5.0,4.0,48.0,35.0,157.2768260107,0.0,105.0,35.262046999999995,-80.865746,10216.0
10218,2.0,10.0,1.0,5.0,4.0,23.0,40.0,207.00966161027364,0.0,473.0,35.262046999999995,-80.865746,10219.0
10220,2.0,10.0,1.0,1.0,5.0,41.0,45.0,251.40007955448223,0.0,401.0,35.262046999999995,-80.865746,10221.0
10221,2.0,10.0,0.0,0.0,1.0,45.0,25.0,50.56678751908213,0.0,346.0,35.262046999999995,-80.865746,10222.0
10222,2.0,10.0,0.0,0.0,1.0,32.0,26.0,63.117173646212215,0.0,319.0,35.262046999999995,-80.865746,10223.0
10223,2.0,10.0,0.0,0.0,1.0,32.0,24.0,42.01190307520001,0.0,290.0,35.262046999999995,-80.865746,10224.0
10224,2.0,10.0,0.0,0.0,1.0,51.0,24.0,49.36598018878993,0.0,265.0,35.262046999999995,-80.865746,10225.0
10225,2.0,10.0,1.0,0.0,0.0,33.0,20.0,0.0,0.0,237.0,35.262046999999995,-80.865746,10226.0
10226,3.0,10.0,0.0,4.0,4.0,23.0,44.0,243.28789530101986,0.0,593.0,35.262046999999995,-80.865746,10227.0
10227,3.0,10.0,1.0,0.0,0.0,41.0,20.0,0.0,0.0,537.0,35.262046999999995,-80.865746,10228.0
10228,3.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,483.0,35.262046999999995,-80.865746,10229.0
10230,3.0,10.0,1.0,2.0,4.0,48.0,38.0,185.0540461594936,0.0,354.0,35.262046999999995,-80.865746,10231.0
10231,4.0,10.0,0.0,1.0,4.0,23.0,45.0,258.2421344397541,0.0,674.0,35.262046999999995,-80.865746,10232.0
10235,4.0,10.0,0.0,4.0,4.0,30.0,37.0,174.56272825175412,0.0,370.0,35.262046999999995,-80.865746,10236.0
10236,4.0,10.0,0.0,2.0,4.0,23.0,35.0,154.08114745159452,0.0,327.0,35.262046999999995,-80.865746,10237.0
10237,4.0,10.0,1.0,5.0,4.0,23.0,34.0,143.0314650697531,0.0,213.0,35.262046999999995,-80.865746,10238.0
10240,4.0,10.0,0.0,5.0,1.0,21.0,30.0,106.7941945987702,0.0,73.0,35.262046999999995,-80.865746,10241.0
10243,5.0,10.0,0.0,4.0,4.0,23.0,36.0,165.60495161679194,0.0,230.0,35.262046999999995,-80.865746,10244.0
10247,6.0,10.0,0.0,0.0,0.0,23.0,23.0,33.06055050963308,0.0,123.0,35.262046999999995,-80.865746,10248.0
10248,6.0,10.0,1.0,5.0,4.0,23.0,30.0,109.12378292562992,0.0,87.0,35.262046999999995,-80.865746,10249.0
10250,7.0,10.0,1.0,0.0,0.0,19.0,20.0,0.0,0.0,127.0,35.262046999999995,-80.865746,10251.0
10251,7.0,10.0,0.0,0.0,5.0,35.0,45.0,250.0719896349849,0.0,62.0,35.262046999999995,-80.865746,10252.0
10252,1.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,691.0,42.982923,-71.44609399999999,10253.0
10254,1.0,10.0,0.0,4.0,5.0,23.0,44.0,249.00200802403182,0.0,505.0,42.982923,-71.44609399999999,10255.0
10255,1.0,10.0,1.0,4.0,4.0,23.0,40.0,204.70710783946905,0.0,276.0,42.982923,-71.44609399999999,10256.0
10257,2.0,10.0,0.0,2.0,4.0,23.0,29.0,93.51141581136,0.0,417.0,42.982923,-71.44609399999999,10258.0
10258,2.0,10.0,0.0,2.0,4.0,23.0,38.0,184.69414230680331,0.0,394.0,42.982923,-71.44609399999999,10259.0
10261,2.0,10.0,1.0,4.0,5.0,7.0,45.0,256.7975856584325,0.0,37.0,42.982923,-71.44609399999999,10262.0
10262,2.0,10.0,1.0,0.0,1.0,30.0,27.0,72.62231062146122,0.0,3.0,42.982923,-71.44609399999999,10263.0
10263,3.0,10.0,1.0,0.0,0.0,41.0,20.0,0.0,0.0,684.0,42.982923,-71.44609399999999,10264.0
10265,3.0,10.0,1.0,0.0,0.0,33.0,20.0,0.0,0.0,567.0,42.982923,-71.44609399999999,10266.0
10266,3.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,541.0,42.982923,-71.44609399999999,10267.0
10267,3.0,10.0,1.0,4.0,4.0,23.0,40.0,205.7984450864486,0.0,243.0,42.982923,-71.44609399999999,10268.0
10268,3.0,10.0,1.0,4.0,4.0,33.0,41.0,217.00230413523255,0.0,211.0,42.982923,-71.44609399999999,10269.0
10269,3.0,10.0,1.0,4.0,5.0,13.0,44.0,246.98582955303328,0.0,177.0,42.982923,-71.44609399999999,10270.0
10270,3.0,10.0,1.0,0.0,0.0,33.0,20.0,0.0,0.0,87.0,42.982923,-71.44609399999999,10271.0
10271,3.0,10.0,1.0,0.0,5.0,23.0,46.0,265.4373749116729,0.0,42.0,42.982923,-71.44609399999999,10272.0
10274,1.0,10.0,0.0,1.0,5.0,11.0,47.0,274.37201023428025,0.0,109.0,38.567296,-121.45663799999998,10275.0
10277,2.0,10.0,1.0,0.0,1.0,23.0,26.0,61.522353661088104,0.0,319.0,38.567296,-121.45663799999998,10278.0
10278,2.0,10.0,1.0,0.0,5.0,23.0,45.0,255.6325487882949,0.0,32.0,38.567296,-121.45663799999998,10279.0
10279,3.0,10.0,0.0,4.0,4.0,12.0,42.0,229.10696191953662,0.0,449.0,38.567296,-121.45663799999998,10280.0
10280,3.0,10.0,0.0,5.0,1.0,23.0,28.0,80.62257748298549,0.0,64.0,38.567296,-121.45663799999998,10281.0
10281,3.0,10.0,1.0,5.0,4.0,23.0,31.0,112.57886124845993,0.0,24.0,38.567296,-121.45663799999998,10282.0
10282,3.0,10.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,0.0,38.567296,-121.45663799999998,10283.0
10283,4.0,10.0,1.0,4.0,5.0,7.0,44.0,247.88707106261108,0.0,533.0,38.567296,-121.45663799999998,10284.0
10284,4.0,10.0,1.0,0.0,0.0,52.0,20.0,0.0,0.0,469.0,38.567296,-121.45663799999998,10285.0
10285,4.0,10.0,1.0,5.0,4.0,23.0,42.0,225.2197985270004,0.0,378.0,38.567296,-121.45663799999998,10286.0
10286,4.0,10.0,0.0,4.0,4.0,23.0,39.0,195.48913013259843,0.0,328.0,38.567296,-121.45663799999998,10287.0
10287,4.0,10.0,0.0,5.0,4.0,27.0,37.0,172.02616080119913,0.0,242.0,38.567296,-121.45663799999998,10288.0
10290,4.0,10.0,0.0,0.0,5.0,23.0,44.0,248.8875247978492,0.0,78.0,38.567296,-121.45663799999998,10291.0
10291,4.0,10.0,0.0,0.0,1.0,23.0,27.0,75.59100475585703,0.0,10.0,38.567296,-121.45663799999998,10292.0
10292,5.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,278.0,38.567296,-121.45663799999998,10293.0
10293,5.0,10.0,1.0,5.0,4.0,23.0,35.0,159.07859692617356,0.0,63.0,38.567296,-121.45663799999998,10294.0
10294,5.0,10.0,0.0,0.0,4.0,33.0,41.0,210.48990474604716,0.0,33.0,38.567296,-121.45663799999998,10295.0
10295,1.0,10.0,0.0,0.0,1.0,23.0,25.0,58.89821729050889,0.0,180.0,42.982923,-71.44609399999999,10296.0
10296,2.0,10.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,207.0,42.982923,-71.44609399999999,10297.0
10298,3.0,10.0,0.0,2.0,4.0,46.0,36.0,165.8553586713435,0.0,613.0,42.982923,-71.44609399999999,10299.0
10299,3.0,10.0,0.0,4.0,5.0,30.0,45.0,259.1138745802702,0.0,498.0,42.982923,-71.44609399999999,10300.0
10301,3.0,10.0,0.0,4.0,5.0,23.0,47.0,275.26169366622736,0.0,378.0,42.982923,-71.44609399999999,10302.0
10302,3.0,10.0,0.0,4.0,5.0,49.0,45.0,254.4346674492295,0.0,318.0,42.982923,-71.44609399999999,10303.0
10305,1.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,480.0,42.982923,-71.44609399999999,10306.0
10306,1.0,10.0,0.0,1.0,4.0,8.0,37.0,177.2004514666935,0.0,385.0,42.982923,-71.44609399999999,10307.0
10307,1.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,206.0,42.982923,-71.44609399999999,10308.0
10308,1.0,10.0,0.0,5.0,4.0,16.0,37.0,179.17868176767013,0.0,175.0,42.982923,-71.44609399999999,10309.0
10309,1.0,10.0,0.0,0.0,5.0,23.0,46.0,261.6295090390226,0.0,58.0,42.982923,-71.44609399999999,10310.0
10311,2.0,10.0,0.0,4.0,4.0,24.0,40.0,204.9569704169019,0.0,275.0,42.982923,-71.44609399999999,10312.0
10313,2.0,10.0,0.0,5.0,4.0,23.0,40.0,206.9516851827981,0.0,99.0,42.982923,-71.44609399999999,10314.0
10314,3.0,10.0,0.0,4.0,4.0,30.0,37.0,174.4706279005151,0.0,467.0,42.982923,-71.44609399999999,10315.0
10315,3.0,10.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,145.0,42.982923,-71.44609399999999,10316.0
10316,4.0,10.0,1.0,2.0,4.0,23.0,32.0,125.49501982150528,0.0,707.0,42.982923,-71.44609399999999,10317.0
10317,4.0,10.0,1.0,4.0,4.0,32.0,39.0,199.90497742677644,0.0,631.0,42.982923,-71.44609399999999,10318.0
10318,4.0,10.0,1.0,4.0,4.0,21.0,39.0,197.2536438193221,0.0,600.0,42.982923,-71.44609399999999,10319.0
10320,4.0,10.0,1.0,0.0,4.0,50.0,38.0,183.0956034425732,0.0,496.0,42.982923,-71.44609399999999,10321.0
10321,4.0,10.0,0.0,4.0,4.0,23.0,36.0,165.0242406436097,0.0,389.0,42.982923,-71.44609399999999,10322.0
10323,4.0,10.0,1.0,0.0,0.0,34.0,19.770151599444688,0.0,0.0,81.0,42.982923,-71.44609399999999,10324.0
10324,1.0,10.0,1.0,4.0,5.0,9.0,45.0,254.420911090264,0.0,593.0,35.103812,-89.964007,10325.0
10326,1.0,10.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,499.0,35.103812,-89.964007,10327.0
10328,2.0,10.0,0.0,4.0,5.0,24.0,47.0,272.6627954085413,0.0,459.0,35.103812,-89.964007,10329.0
10329,2.0,10.0,0.0,4.0,4.0,1.0,40.0,204.9569704169019,0.0,54.0,35.103812,-89.964007,10330.0
10330,2.0,10.0,0.0,0.0,0.0,45.0,20.0,2.3286893159166806,0.0,30.0,35.103812,-89.964007,10331.0
10332,3.0,10.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,611.0,35.103812,-89.964007,10333.0
10333,3.0,10.0,1.0,4.0,5.0,40.0,46.0,265.6633207652121,0.0,579.0,35.103812,-89.964007,10334.0
10334,3.0,10.0,1.0,0.0,0.0,34.0,20.0,2.3286893159166806,0.0,34.0,35.103812,-89.964007,10335.0
10336,3.0,10.0,0.0,4.0,5.0,23.0,46.0,262.93725487271666,0.0,229.0,35.103812,-89.964007,10337.0
10337,3.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,66.0,35.103812,-89.964007,10338.0
10338,3.0,10.0,0.0,4.0,5.0,10.0,46.0,264.3425807545958,0.0,1.0,35.103812,-89.964007,10339.0
10339,1.0,10.0,1.0,0.0,1.0,23.0,33.0,130.04999038831184,0.0,487.0,29.740325,-95.365762,10340.0
10340,2.0,10.0,1.0,0.0,4.0,23.0,36.0,168.8697723099075,0.0,687.0,29.740325,-95.365762,10341.0
10341,2.0,10.0,1.0,4.0,4.0,23.0,40.0,209.78083801910984,0.0,665.0,29.740325,-95.365762,10342.0
10343,2.0,10.0,0.0,5.0,4.0,23.0,29.0,96.50906693155831,0.0,165.0,29.740325,-95.365762,10344.0
10344,2.0,10.0,0.0,0.0,0.0,34.0,19.770151599444688,0.0,0.0,148.0,29.740325,-95.365762,10345.0
10345,2.0,10.0,0.0,5.0,4.0,37.0,31.0,115.03912377969505,0.0,122.0,29.740325,-95.365762,10346.0
10346,3.0,10.0,1.0,0.0,4.0,23.0,38.0,187.6006396577581,0.0,536.0,29.740325,-95.365762,10347.0
10348,3.0,10.0,0.0,5.0,4.0,23.0,35.0,154.7287949930458,0.0,421.0,29.740325,-95.365762,10349.0
10351,3.0,10.0,0.0,5.0,4.0,9.0,37.0,179.27911200137063,0.0,84.0,29.740325,-95.365762,10352.0
10352,4.0,10.0,0.0,4.0,4.0,23.0,37.0,179.4017837146554,0.0,708.0,29.740325,-95.365762,10353.0
10354,4.0,10.0,0.0,1.0,5.0,41.0,45.0,255.61404069214808,0.0,527.0,29.740325,-95.365762,10355.0
10355,4.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,427.0,29.740325,-95.365762,10356.0
10356,4.0,10.0,0.0,0.0,4.0,23.0,39.0,191.0235587565052,0.0,386.0,29.740325,-95.365762,10357.0
